trade_id,date,team,direction,asset_type,player_name,player_age,player_position,pick_year,pick_round,pick_condition,cash,cap_space,notes
1,2017-06-30,Minnesota Timberwolves,Incoming,Pick,,,,2018,1,Top-14 protected,,,
1,2017-06-30,Utah Jazz,Incoming,Player,Ricky Rubio,26,PG,,,,,,
2,2017-06-29,Dallas Mavericks,Incoming,Cash,,,,,,,,Cash,,
2,2017-06-29,Houston Rockets,Incoming,Player,Jarrod Uthoff,24,SF,,,,,,
3,2017-06-28,Houston Rockets,Incoming,Player,Chris Paul,32,PG,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,Patrick Beverley,28,PG,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,Louis Williams,30,SG,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,Sam Dekker,23,SF,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,DeAndre Liggins,29,SG,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,Darrun Hilliard II,24,SG,,,,,,
3,2017-06-28,LA Clippers,Incoming,Player,Kyle Wiltjer,24,PF,,,,,,
3,2017-06-28,LA Clippers,Incoming,Cash,,,,,,,,$661K,,"For Trade Bonus"
3,2017-06-28,LA Clippers,Incoming,Pick,,,,2018,1,top-3 protected,,,
4,2017-06-28,Dallas Mavericks,Incoming,Cash,,,,,,,,Cash,,
4,2017-06-28,Houston Rockets,Incoming,Player,DeAndre Liggins,29,SG,,,,,,
5,2017-06-28,Detroit Pistons,Incoming,Cash,,,,,,,,Cash,,
5,2017-06-28,Houston Rockets,Incoming,Player,Darrun Hilliard II,24,SG,,,,,,
6,2017-06-22,Los Angeles Lakers,Incoming,Player,Josh Hart,22,SG,,,,,,
6,2017-06-22,Los Angeles Lakers,Incoming,Player,Thomas Bryant,19,C,,,,,,
6,2017-06-22,Utah Jazz,Incoming,Player,Tony Bradley,19,C,,,,,,
7,2017-06-22,Chicago Bulls,Incoming,Cap Space,,,,,,,,,+$12.10M CAP SPACE,
7,2017-06-22,Chicago Bulls,Incoming,Player,Kris Dunn,23,PG,,,,,,"Salary: $3,872,520"
7,2017-06-22,Chicago Bulls,Incoming,Player,Zach LaVine,22,SG,,,,,,"Salary: $2,240,880"
7,2017-06-22,Chicago Bulls,Incoming,Player,Laui Markkanen,20,PF,,,,,,
7,2017-06-22,Minnesota Timberwolves,Outgoing,Cap Space,,,,,,,,-$12.10M CAP SPACE,
7,2017-06-22,Minnesota Timberwolves,Incoming,Player,Jimmy Butler,27,SF,,,,,,"Salary: $18,214,137"
7,2017-06-22,Minnesota Timberwolves,Incoming,Player,Justin Patton,20,C,,,,,,
8,2017-06-22,Denver Nuggets,Outgoing,Cap Space,,,,,,,,-$2.34M CAP SPACE,
8,2017-06-22,Denver Nuggets,Incoming,Player,Trey Lyles,21,PF,,,,,,"Salary: $2,340,600"
8,2017-06-22,Denver Nuggets,Incoming,Player,Tyler Lydon,21,PF,,,,,,
8,2017-06-22,Utah Jazz,Incoming,Cap Space,,,,,,,,+$2.34M CAP SPACE,
8,2017-06-22,Utah Jazz,Incoming,Player,Donovan Mitchell,20,SG,,,,,,
9,2017-06-22,Indiana Pacers,Incoming,Player,Edmond Sumner,21,SG,,,,,,
9,2017-06-22,New Orleans Pelicans,Incoming,Cash,,,,,,,,$1 Million,,
10,2017-06-22,LA Clippers,Incoming,Player,Sindarius Thornwell,22,SG,,,,,,
10,2017-06-22,Milwaukee Bucks,Incoming,Cash,,,,,,,,$2 Million,,
11,2017-06-22,Houston Rockets,Incoming,Pick,,,,2018,2,,,
11,2017-06-22,Memphis Grizzlies,Incoming,Player,Dillon Brooks,21,SF,,,,,,
12,2017-06-22,Portland Trail Blazers,Incoming,Player,Zach Collins,19,C,,,,,,
12,2017-06-22,Sacramento Kings,Incoming,Player,Justin Jackson,22,SF,,,,,,
12,2017-06-22,Sacramento Kings,Incoming,Player,Harry Giles,19,C,,,,,,
13,2017-06-22,New Orleans Pelicans,Incoming,Player,Frank Jackson,19,PG,,,,,,
13,2017-06-22,Charlotte Hornets,Incoming,Cash,,,,,,,,$1.8 Million,,
13,2017-06-22,Charlotte Hornets,Incoming,Player,Dwayne Bacon,21,SG,,,,,,
14,2017-06-22,Orlando Magic,Incoming,Pick,,,,2020,1,,,
14,2017-06-22,Orlando Magic,Incoming,Pick,,,,2020,2,,,
14,2017-06-22,Philadelphia 76ers,Incoming,Player,Anzejs Pasecniks,21,C,,,,,,
15,2017-06-22,Memphis Grizzlies,Incoming,Player,Ivan Rabb,20,PF,,,,,,
15,2017-06-22,Orlando Magic,Incoming,Pick,,,,2019,2,,,
16,2017-06-22,Chicago Bulls,Incoming,Cash,,,,,,,,$3.5 Million,,
16,2017-06-22,Golden State Warriors,Incoming,Player,Jordan Bell,22,C,,,,,,
17,2017-06-21,Washington Wizards,Outgoing,Cap Space,,,,,,,,-$2.09M CAP SPACE,
17,2017-06-21,Washington Wizards,Incoming,Player,Tim Frazier,26,PG,,,,,,"Salary: $2,090,000"
17,2017-06-21,New Orleans Pelicans,Incoming,Cap Space,,,,,,,,+$2.09M CAP SPACE,
17,2017-06-21,New Orleans Pelicans,Incoming,Pick,,,,2017,2,,,
18,2017-06-20,Los Angeles Lakers,Incoming,Cap Space,,,,,,,,+$0.17M CAP SPACE,
18,2017-06-20,Los Angeles Lakers,Incoming,Player,Brook Lopez,29,C,,,,,,"Salary: $21,165,675"
18,2017-06-20,Los Angeles Lakers,Incoming,Pick,,,,2017,1,,,
18,2017-06-20,Brooklyn Nets,Outgoing,Cap Space,,,,,,,,-$0.17M CAP SPACE,
18,2017-06-20,Brooklyn Nets,Incoming,Player,Timofey Mozgov,30,C,,,,,,"Salary: $16,000,000"
18,2017-06-20,Brooklyn Nets,Incoming,Player,D'Angelo Russell,21,PG,,,,,,"Salary: $5,332,800"
19,2017-06-20,Atlanta Hawks,Incoming,Cap Space,,,,,,,,+$4.35M CAP SPACE,
19,2017-06-20,Atlanta Hawks,Incoming,Player,Miles Plumlee,28,C,,,,,,"Salary: $12,500,000"
19,2017-06-20,Atlanta Hawks,Incoming,Player,Marco Belinelli,31,SG,,,,,,"Salary: $6,333,333"
19,2017-06-20,Atlanta Hawks,Incoming,Pick,,,,2017,2,,,
19,2017-06-20,Charlotte Hornets,Outgoing,Cap Space,,,,,,,,-$4.35M CAP SPACE,
19,2017-06-20,Charlotte Hornets,Incoming,Player,Dwight Howard,31,C,,,,,,"Salary: $23,180,275"
19,2017-06-20,Charlotte Hornets,Incoming,Pick,,,,2017,2,,,
20,2017-06-19,Boston Celtics,Incoming,Pick,,,,2017,1,Jayson Tatum,,
20,2017-06-19,Boston Celtics,Incoming,Pick,,,,2019,1,,,
20,2017-06-19,Philadelphia 76ers,Incoming,Pick,,,,2017,1,Markelle Fultz,,
21,2017-02-23,Atlanta Hawks,Incoming,Cap Space,,,,,,,,+$3.33M CAP SPACE,
21,2017-02-23,Atlanta Hawks,Incoming,Pick,,,,2017,2,protected,,
21,2017-02-23,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-$3.33M CAP SPACE,
21,2017-02-23,Phoenix Suns,Incoming,Player,Mike Scott,28,PF,,,,,,"Salary: $3,333,334"
21,2017-02-23,Phoenix Suns,Incoming,Cash,,,,,,,,Cash,,
21,2017-02-23,Phoenix Suns,Incoming,Other,Cenk Aykol,,,,,,,,"draft rights"
22,2017-02-23,Chicago Bulls,Incoming,Cap Space,,,,,,,,+$4.12M CAP SPACE,
22,2017-02-23,Chicago Bulls,Incoming,Player,Anthony Morrow,31,SG,,,,,,"Salary: $3,488,000"
22,2017-02-23,Chicago Bulls,Incoming,Player,Cameron Payne,22,PG,,,,,,"Salary: $2,112,480"
22,2017-02-23,Chicago Bulls,Incoming,Player,Joffrey Lauvergne,25,PF,,,,,,"Salary: $1,709,719"
22,2017-02-23,Oklahoma City Thunder,Outgoing,Cap Space,,,,,,,,-$4.12M CAP SPACE,
22,2017-02-23,Oklahoma City Thunder,Incoming,Player,Taj Gibson,31,C,,,,,,"Salary: $8,950,000"
22,2017-02-23,Oklahoma City Thunder,Incoming,Player,Doug McDermott,25,SF,,,,,,"Salary: $2,483,040"
22,2017-02-23,Oklahoma City Thunder,Incoming,Pick,,,,2018,2,,,
23,2017-02-23,Dallas Mavericks,Incoming,Cap Space,,,,,,,,+$8.16M CAP SPACE,
23,2017-02-23,Dallas Mavericks,Incoming,Player,Nerlens Noel,22,C,,,,,,"Salary: $4,384,490"
23,2017-02-23,Philadelphia 76ers,Outgoing,Cap Space,,,,,,,,-$8.16M CAP SPACE,
23,2017-02-23,Philadelphia 76ers,Incoming,Player,Andrew Bogut,32,C,,,,,,"Salary: $11,027,027"
23,2017-02-23,Philadelphia 76ers,Incoming,Player,Justin Anderson,23,SG,,,,,,"Salary: $1,514,160"
23,2017-02-23,Philadelphia 76ers,Incoming,Pick,,,,2017,1,Top-18 protected (else 2nds in 2017 & 2018),,
24,2017-02-23,Houston Rockets,Incoming,Cap Space,,,,,,,,+$0.61M CAP SPACE,
24,2017-02-23,Houston Rockets,Incoming,Player,Louis Williams,30,SG,,,,,,"Salary: $7,000,000"
24,2017-02-23,Los Angeles Lakers,Outgoing,Cap Space,,,,,,,,-$0.61M CAP SPACE,
24,2017-02-23,Los Angeles Lakers,Incoming,Player,Corey Brewer,30,SG,,,,,,"Salary: $7,612,172"
24,2017-02-23,Los Angeles Lakers,Incoming,Pick,,,,2017,1,,,
25,2017-02-23,Phoenix Suns,Outgoing,Cap Space,,,,,,,,-$0.33M CAP SPACE,
25,2017-02-23,Phoenix Suns,Incoming,Player,Jared Sullinger,24,PF,,,,,,"Salary: $5,628,000"
25,2017-02-23,Phoenix Suns,Incoming,Pick,,,,2017,2,,,
25,2017-02-23,Phoenix Suns,Incoming,Pick,,,,2018,2,,,
25,2017-02-23,Toronto Raptors,Incoming,Cap Space,,,,,,,,+$0.33M CAP SPACE,
25,2017-02-23,Toronto Raptors,Incoming,Player,P.J. Tucker,31,PF,,,,,,"Salary: $5,300,000"
26,2017-02-23,Houston Rockets,Incoming,Cap Space,,,,,,,,+$0.23M CAP SPACE,
26,2017-02-23,Houston Rockets,Incoming,Player,Marcelo Huertas,33,PG,,,,,,"Salary: $1,500,000"
26,2017-02-23,Los Angeles Lakers,Outgoing,Cap Space,,,,,,,,-$0.23M CAP SPACE,
26,2017-02-23,Los Angeles Lakers,Incoming,Player,Tyler Ennis,22,PG,,,,,,"Salary: $1,733,880"
26,2017-02-23,Los Angeles Lakers,Incoming,Player,Brad Newley,32,F,,,,,,
27,2017-02-23,Denver Nuggets,Outgoing,Cap Space,,,,,,,,-$5.00M CAP SPACE,
27,2017-02-23,Denver Nuggets,Incoming,Player,Roy Hibbert,30,C,,,,,,"Salary: $5,000,000"
